run_id,q,g,L,omega,center_ldos,edge_ldos,local_difference,G_1L_abs,G_L1_abs,stripped_1L_abs,covariance_error
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2999999999999998,0.0573570748174124,0.042447702235753,2.6945789820192467e-15,2.1115576389860897e-07,0.0343666123102373,8.518631506865264e-05,3.625986197622629e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.29,0.0467580064923093,0.0350011259306888,3.132816463918267e-15,9.272030288259237e-08,0.0150906735559619,3.740603992420521e-05,2.8483062561275767e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2800000000000002,0.0392092412428754,0.0296575948559755,1.9492241005813418e-15,4.256239659682625e-08,0.0069272339804076,1.717089630721691e-05,2.203348288933882e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2699999999999996,0.0336253144636743,0.0256807100066645,2.0380985511143445e-15,2.0128841133086872e-08,0.003276065340125,8.120554092728177e-06,2.8800567676617957e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2599999999999998,0.0293654697927169,0.0226322278864054,1.1356915442830998e-15,9.692636422425375e-09,0.001577523019231,3.91028861766281e-06,3.4420052389913117e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.25,0.0260325100272268,0.0202384424681984,8.55033921484636e-16,4.7462135542667765e-09,0.0007724689970545,1.9147592078567114e-06,2.197560738360578e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2400000000000002,0.0233695887897469,0.0183211461715339,7.217783939387125e-16,2.458448051442788e-09,0.0004001241998278,9.918087312581297e-07,2.2553547015317484e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2299999999999995,0.0212044829970008,0.0167600972400539,5.214799211354908e-16,1.5226846527306324e-09,0.0002478242230517,6.142948323210235e-07,2.1357894146234314e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2199999999999997,0.0194180553848189,0.0154716424822065,5.311767472816653e-16,1.211898724310867e-09,0.000197242324097,4.889148401841179e-07,2.0728351183799385e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2099999999999999,0.0179256424743742,0.0143960257984542,2.860979249076398e-16,1.097970263188134e-09,0.0001786999211681,4.429528185688897e-07,2.088234219327205e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.2000000000000001,0.0166656558512287,0.0134895722320684,9.074842391027969e-16,1.0190352420421815e-09,0.0001658528682667,4.1110815822365457e-07,2.117312959579709e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1899999999999995,0.0155923690089738,0.0127197164648467,5.775977965820845e-16,9.409568910006766e-10,0.0001531452425286,3.7960910326507803e-07,2.4538702196096895e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1799999999999997,0.0146712188247947,0.0120617489026649,3.2398021848425308e-16,8.627556275094008e-10,0.0001404176122001,3.480604618851852e-07,1.984414767016811e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1699999999999999,0.0138756653891778,0.0114966312402459,5.8191634490868685e-16,7.882276505333538e-10,0.0001282878268541,3.179937300522842e-07,1.794989503515118e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1600000000000001,0.0131850447389167,0.0110094964886622,1.6184142622847344e-16,7.201517306476801e-10,0.0001172081447127,2.905299438268988e-07,1.6460113303326041e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1499999999999994,0.0125830701744901,0.010588597993312,7.114650642396824e-16,6.598133585116373e-10,0.0001073877855391,2.661877071547394e-07,1.7281176584764264e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1399999999999996,0.0120567668734873,0.0102245596065336,5.27766632335736e-16,6.074706679714026e-10,9.886876185878216e-05,2.4507115866192885e-07,1.542933714048266e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1299999999999999,0.0115957019316608,0.0099098319763438,3.635477168592509e-16,5.628133882637983e-10,9.160057561446224e-05,2.2705512618882246e-07,1.5862050539554885e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1200000000000001,0.0111914196085964,0.0096382925304761,7.114312260401321e-16,5.252714456040967e-10,8.549044456757347e-05,2.1190962555624562e-07,1.7958430325246593e-15
green_green_d4703eb373b5,6.0,0.0759493670886076,80,-0.1100000000000003,0.0108370215620642,0.0094049473528438,1.0510763836891818e-15,4.941973556693537e-10,8.043298754171465e-05,1.9937344294498753e-07,1.7635780034430113e-15
