run_id,kind,L,U,filling,g,target_g,lambda,chi,status,message,accepted,s_min,metric_violation
generalization_branch_trial_243dd3642929,branch_trial,20,2.0,0.6,0.1,0.1,0.0007262917501736235,0.0053666104862234295,SUCCESS,SUCCESS,True,0.9999999896437507,1.8418938946459092e-05
generalization_branch_trial_249e11825c48,branch_trial,40,1.0,0.8,0.05,0.05,0.0963183093030005,0.7117013907940247,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999996981,0.0972351456382945
generalization_branch_trial_24b9e168b159,branch_trial,40,1.0,0.8,0.05,0.05,0.09677022740743864,0.7150406390198405,FAILED,NO_SCF_CONVERGENCE,False,0.9999999206870738,0.09797271365453121
generalization_branch_trial_24bf379be2fa,branch_trial,24,1.5,0.8,0.05,0.05,0.1,0.33201169227365485,SUCCESS,SUCCESS,True,0.9988723769811167,0.02667082700608153
generalization_branch_trial_24e2eb082558,branch_trial,40,2.0,0.6,0.05,0.05,1e-12,7.38905609893065e-12,SUCCESS,SUCCESS,True,0.9999999999999993,2.236258245472961e-16
generalization_branch_trial_24fd5976c380,branch_trial,80,1.5,0.8,0.025,0.025,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9842324698891184,0.1314111880921649
generalization_branch_trial_2522b630b47e,branch_trial,24,3.0,0.8,0.1,0.1,0.012115276586285901,0.133548830710887,FAILED,NO_SCF_CONVERGENCE,False,0.9999672339842416,0.007838197514440813
generalization_branch_trial_25af140a424f,branch_trial,40,1.0,0.8,0.05,0.05,0.09631830617355859,0.7117013676704028,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999996987,0.09723516260279733
generalization_branch_trial_25f0316ded5c,branch_trial,40,1.0,0.8,0.05,0.05,0.09632448256315827,0.7117470053596437,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999807283,0.09724522960695264
generalization_branch_trial_26266ffbefaf,branch_trial,20,2.0,1.0,0.1,0.1,0.00017782794100389284,0.0013139806320350944,SUCCESS,SUCCESS,True,0.999999998628404,2.5430394813022718e-05
generalization_branch_trial_2664322d1ad8,branch_trial,40,1.0,0.8,0.05,0.05,0.09631889813313256,0.7117057416929032,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999987952,0.09723607628196358
generalization_branch_trial_269068f55999,branch_trial,40,1.0,0.8,0.05,0.05,0.09814144022541531,0.7251726074554429,FAILED,NO_SCF_CONVERGENCE,False,0.9999987123483732,0.10021903808176907
generalization_branch_trial_26b53e35489b,branch_trial,24,1.0,0.8,0.05,0.05,1.6681005372000556e-11,5.538288822383832e-11,SUCCESS,SUCCESS,True,0.9999999999999997,4.863190898205665e-12
generalization_branch_trial_26caaed96da6,branch_trial,80,1.5,0.8,0.025,0.025,0.012115276586285901,0.08952045835012755,SUCCESS,SUCCESS,True,0.9999888460533674,0.004157359355293679
generalization_branch_trial_270144b0a773,branch_trial,40,1.0,0.8,0.05,0.05,0.0963183070349821,0.7117013740355095,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999996986,0.09723514177985022
generalization_branch_trial_271cff66f281,branch_trial,24,2.0,1.0,0.1,0.1,0.0029663488391777374,0.032698586460767676,SUCCESS,SUCCESS,True,0.9999996064207691,0.00037108051867870787
generalization_branch_trial_273f98f06209,branch_trial,80,1.5,0.8,0.025,0.025,0.02448436746822229,0.18091636476952713,SUCCESS,SUCCESS,True,0.9998615811555841,0.016128520699762724
generalization_branch_trial_27f60090cbc3,branch_trial,24,2.0,0.6,0.1,0.1,0.1,1.1023176380641606,SUCCESS,SUCCESS,True,0.9926835207976843,0.1240131786169064
generalization_branch_trial_286d87438fa5,branch_trial,40,1.0,0.8,0.05,0.05,0.09631751939773844,0.7116955541397305,FAILED,NO_SCF_CONVERGENCE,False,0.999999999999996,0.09723383258127201
generalization_branch_trial_28be64896bb8,branch_trial,40,1.0,0.8,0.05,0.05,0.09632095627641249,0.7117209494290582,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999951821,0.09723944676552994
generalization_branch_trial_294382572250,branch_trial,40,1.0,0.8,0.05,0.05,0.09632448342316441,0.7117470117142773,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999807281,0.09724520944065754
generalization_branch_trial_29a88a248275,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742658407623,0.7116948683343737,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723370583776787
generalization_branch_trial_29bf7059d9ed,branch_trial,40,1.0,0.8,0.05,0.05,0.09631743345015356,0.7116949190682043,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723370713358784
generalization_branch_trial_2a45c35a742b,branch_trial,40,2.0,1.2,0.05,0.05,0.00035938136638046403,0.002655489077095598,SUCCESS,SUCCESS,True,0.9999999897185807,2.7991762505526113e-06
generalization_branch_trial_2a57014b6949,branch_trial,24,2.0,1.0,0.1,0.1,0.00035938136638046403,0.003961524189527838,SUCCESS,SUCCESS,True,0.999999994604365,2.947599091843655e-05
generalization_branch_trial_2a8d2ae70271,branch_trial,96,1.5,0.8,0.025,0.025,0.0029663488391777374,0.032698586460767676,SUCCESS,SUCCESS,True,0.9999994789204062,0.0005992175913582319
generalization_branch_trial_2b636c43e3e0,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742671870519,0.7116948693291546,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723369274700555
generalization_branch_trial_2b81b903d8b0,branch_trial,40,1.0,0.8,0.05,0.05,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999892731252711,0.004804876279330228
generalization_branch_trial_2bc9339806a4,branch_trial,40,1.5,0.8,0.1,0.1,0.0007262917501736235,0.03965418594381441,SUCCESS,SUCCESS,True,0.999999473926057,0.000310962739487663
generalization_branch_trial_2c34814ad586,branch_trial,40,1.0,0.8,0.05,0.05,0.09631743044119566,0.7116948968348454,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723371113310819
generalization_branch_trial_2c4bb525007c,branch_trial,24,2.0,1.0,0.05,0.05,2.782559402207126e-10,9.238422559787572e-10,SUCCESS,SUCCESS,True,0.9999999999999996,1.6631146794350028e-12
generalization_branch_trial_2c554c73b884,branch_trial,24,3.0,0.8,0.1,0.1,0.009305720409297004,0.10257859742061727,FAILED,NO_SCF_CONVERGENCE,False,0.9999952783869175,0.004732915482650425
generalization_branch_trial_2c596495fcf7,branch_trial,40,1.0,0.8,0.05,0.05,0.09722510197592306,0.7184017327243487,FAILED,NO_SCF_CONVERGENCE,False,0.9999996811951426,0.09871650642795451
generalization_branch_trial_2d02207b818c,branch_trial,24,3.0,0.8,0.05,0.05,0.1,0.33201169227365485,FAILED,NO_SCF_CONVERGENCE,False,0.9986346879924712,0.0639315533674888
generalization_branch_trial_2d0235958547,branch_trial,40,2.0,0.6,0.05,0.05,4.641588833612792e-09,3.4296960279735006e-08,SUCCESS,SUCCESS,True,0.9999999999999997,1.9990233503975276e-13
generalization_branch_trial_2d44d2e90ec5,branch_trial,40,1.0,0.8,0.05,0.05,0.09814144209450047,0.725172621266218,FAILED,NO_SCF_CONVERGENCE,False,0.9999987123509115,0.1002190411024493
generalization_branch_trial_2d51281a88d7,branch_trial,40,1.0,0.8,0.05,0.05,0.0964304276473267,0.7125298395299702,FAILED,NO_SCF_CONVERGENCE,False,0.9999999950609076,0.09741799606064284
generalization_branch_trial_2d686a29ff40,branch_trial,24,2.0,0.6,0.1,0.1,1.2915496650148854e-06,1.4236979761817662e-05,SUCCESS,SUCCESS,True,0.9999999999998729,1.533412258417891e-08
generalization_branch_trial_2db88980d938,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742656388188,0.7116948681851565,SUCCESS,SUCCESS,True,0.9999999999999994,0.09723366343422754
generalization_branch_trial_2e373cb0587b,branch_trial,20,2.0,1.2,0.1,0.1,0.04948168092155145,0.36562291619873016,SUCCESS,SUCCESS,True,0.9996975097312691,0.03172381022990127
generalization_branch_trial_2e587d5fee6a,branch_trial,40,2.0,0.6,0.05,0.05,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9932701151263192,0.12046644539743316
generalization_branch_trial_2e8cc38a4453,branch_trial,20,1.0,0.8,0.1,0.1,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999965217451313,0.005897020580781471
generalization_branch_trial_2f645a79ca7c,branch_trial,24,1.5,0.8,0.05,0.05,0.00035938136638046403,0.0011931881562359623,SUCCESS,SUCCESS,True,0.9999999865628236,6.270801199378517e-05
generalization_branch_trial_2f780b1fda04,branch_trial,20,1.0,0.8,0.1,0.1,0.02448436746822229,0.18091636476952713,SUCCESS,SUCCESS,True,0.9999400423951664,0.024476920180356652
generalization_branch_trial_2fd14aa5904e,branch_trial,40,1.0,0.8,0.1,0.1,0.005994842503189421,0.32730731041420597,SUCCESS,SUCCESS,True,0.9999128324679248,0.03346716023431912
generalization_branch_trial_3107329cda38,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742817264628,0.7116948800724069,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999992,0.09723370983629637
generalization_branch_trial_317054803e50,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742657061333,0.7116948682348955,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999997,0.09723370749021674
generalization_branch_trial_31a8b3d53f2f,branch_trial,24,1.5,0.8,0.05,0.05,1.2915496650148854e-06,4.288095899370641e-06,SUCCESS,SUCCESS,True,0.9999999999998271,2.2612076205913386e-07
generalization_branch_trial_31d459f94d7b,branch_trial,40,1.0,0.8,0.05,0.05,0.0963174780392802,0.7116952485397624,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999992,0.09723376664530502
generalization_branch_trial_31e8b7e06c3d,branch_trial,24,3.0,0.8,0.05,0.05,0.1,0.33201169227365485,SUCCESS,SUCCESS,True,0.9994890012425726,0.06392742851163884
generalization_branch_trial_31eef2737949,branch_trial,20,3.0,0.8,0.1,0.1,0.02448436746822229,0.18091636476952713,SUCCESS,SUCCESS,True,0.999892417700988,0.013923462378341873
generalization_branch_trial_320a61f641b2,branch_trial,40,1.0,0.8,0.05,0.05,0.09631743161914957,0.711694905538813,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999996,0.09723370037427295
generalization_branch_trial_3215f78cc54c,branch_trial,40,1.5,0.8,0.1,0.1,0.0029663488391777374,0.16195715897206936,SUCCESS,SUCCESS,True,0.9999989960385872,0.004107652189280657
generalization_branch_trial_3245d0f5b9a4,branch_trial,48,2.0,1.0,0.05,0.05,1.6681005372000556e-11,1.8387766442199225e-10,SUCCESS,SUCCESS,True,0.9999999999999998,4.400441214292834e-15
generalization_branch_trial_3262bb6f8abc,branch_trial,40,1.5,0.8,0.1,0.1,4.354004653656653e-05,0.0023772059932535413,SUCCESS,SUCCESS,True,0.999999996375689,2.806550493070029e-05
generalization_branch_trial_329f092d4f5f,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742386451712,0.7116948482393989,SUCCESS,SUCCESS,True,0.9999999999999996,0.0972336864371627
generalization_branch_trial_32cae4617c6d,branch_trial,24,1.5,0.8,0.05,0.05,1e-12,3.320116922736548e-12,SUCCESS,SUCCESS,True,0.9999999999999993,1.2938735695093662e-13
generalization_branch_trial_33079e236bee,branch_trial,40,2.0,0.6,0.05,0.05,0.00035938136638046403,0.002655489077095598,SUCCESS,SUCCESS,True,0.9999999926704662,3.65262995270474e-06
generalization_branch_trial_330bb08bf5b9,branch_trial,40,1.0,0.8,0.1,0.1,0.0029663488391777374,0.16195715897206936,SUCCESS,SUCCESS,True,0.999993800660759,0.013804152285899679
generalization_branch_trial_331da087fa38,branch_trial,24,3.0,0.8,0.05,0.05,0.1,0.33201169227365485,FAILED,NO_SCF_CONVERGENCE,False,0.9982206073548751,0.0639319698914161
generalization_branch_trial_3386ce29abf1,branch_trial,24,2.0,0.6,0.1,0.1,1e-12,1.1023176380641605e-11,SUCCESS,SUCCESS,True,0.9999999999999994,3.5853271001634425e-15
generalization_branch_trial_339b563f088e,branch_trial,48,2.0,1.0,0.05,0.05,1.2915496650148854e-06,1.4236979761817662e-05,SUCCESS,SUCCESS,True,0.9999999999998029,1.588587148554601e-09
generalization_branch_trial_339c8fc2bae1,branch_trial,24,3.0,0.8,0.05,0.05,0.03877968626926378,0.12875309264099682,SUCCESS,SUCCESS,True,0.9999997031306995,0.012032346472532488
generalization_branch_trial_33a7515269df,branch_trial,24,3.0,0.8,0.1,0.1,0.02448436746822229,0.26989550117065764,FAILED,NO_SCF_CONVERGENCE,False,0.9994747163900376,0.027593271595467487
generalization_branch_trial_33aa8cd16ab9,branch_trial,24,1.0,0.8,0.05,0.05,0.00035938136638046403,0.0011931881562359623,SUCCESS,SUCCESS,True,0.9999999946294466,0.00023008349436935907
generalization_branch_trial_33b0b3952ad5,branch_trial,40,1.0,0.8,0.05,0.05,0.09634566261819244,0.7119035059744696,FAILED,NO_SCF_CONVERGENCE,False,0.9999999996915863,0.09727973813568136
generalization_branch_trial_33c18c92846e,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742699637742,0.7116948713808903,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999997,0.09723371033816668
generalization_branch_trial_33d544725718,branch_trial,40,1.0,0.8,0.05,0.05,0.09637389340686936,0.7121121048557204,FAILED,NO_SCF_CONVERGENCE,False,0.9999999987659624,0.09732575396131996
generalization_branch_trial_340592094707,branch_trial,40,1.0,0.8,0.05,0.05,0.09633152707918541,0.7117990576837581,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999229072,0.09725665953868434
generalization_branch_trial_341ed61a7e34,branch_trial,40,1.0,0.8,0.05,0.05,0.09722460092259487,0.7183980304131982,FAILED,NO_SCF_CONVERGENCE,False,0.9999996810823205,0.09871568739975911
generalization_branch_trial_345b7f35c0fc,branch_trial,48,1.5,0.8,0.05,0.05,0.0029663488391777374,0.032698586460767676,SUCCESS,SUCCESS,True,0.9999994691504344,0.0006635626489685904
generalization_branch_trial_346720424b3b,branch_trial,20,1.0,0.8,0.1,0.1,0.00035938136638046403,0.002655489077095598,SUCCESS,SUCCESS,True,0.9999999571685231,0.0003554950366763077
generalization_branch_trial_348046858ff9,branch_trial,40,1.0,0.8,0.05,0.05,0.09634566444210846,0.7119035194514874,FAILED,NO_SCF_CONVERGENCE,False,0.9999999996915863,0.09727975016229982
generalization_branch_trial_352eb19b2ab7,branch_trial,24,3.0,0.8,0.1,0.1,0.00035938136638046403,0.003961524189527838,SUCCESS,SUCCESS,True,0.9999999930785519,7.2538324954021405e-06
generalization_branch_trial_3567c6b02cc4,branch_trial,40,1.0,0.8,0.05,0.05,0.09631757454462095,0.711695961623139,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999848,0.09723396327079736
generalization_branch_trial_3577938349df,branch_trial,24,1.5,0.8,0.1,0.1,4.354004653656653e-05,0.0004799496125939165,SUCCESS,SUCCESS,True,0.9999999998138129,2.7085467634424042e-05
generalization_branch_trial_35a8c2b8adfe,branch_trial,20,1.5,0.8,0.1,0.1,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.999911530716303,0.0028172255419421075
generalization_branch_trial_35e102139891,branch_trial,20,2.5,0.8,0.1,0.1,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9883822996375818,0.11154541027952579
generalization_branch_trial_35e47d754505,branch_trial,24,3.0,0.8,0.05,0.05,1.6681005372000556e-11,5.538288822383832e-11,SUCCESS,SUCCESS,True,0.9999999999999996,3.2921020555048e-16
generalization_branch_trial_3635110ea59f,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742688020738,0.7116948705225032,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723372356493248
generalization_branch_trial_369578665801,branch_trial,20,2.5,0.8,0.1,0.1,0.012115276586285901,0.08952045835012755,SUCCESS,SUCCESS,True,0.9999932505514172,0.0030660062875368186
generalization_branch_trial_36a0e6871392,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742989589627,0.7116948928055977,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999991,0.09723374079984418
generalization_branch_trial_36c8be50e0e5,branch_trial,40,1.0,0.8,0.05,0.05,0.09631786771034452,0.7116981278411167,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999243,0.09723441451542662
generalization_branch_trial_37637ee083f1,branch_trial,20,2.0,1.0,0.1,0.1,4.354004653656653e-05,0.00032171984640874126,SUCCESS,SUCCESS,True,0.9999999999173036,6.388253810813496e-06
generalization_branch_trial_379b968078b8,branch_trial,24,3.0,0.8,0.1,0.1,0.005994842503189421,0.06608220628682401,SUCCESS,SUCCESS,True,0.9999986448814447,0.0020043971422661574
generalization_branch_trial_37e858b7e82b,branch_trial,20,2.0,1.2,0.1,0.1,1.2915496650148854e-06,9.543332929350077e-06,SUCCESS,SUCCESS,True,0.9999999999998178,1.2032442644674418e-07
generalization_branch_trial_37ee369c0867,branch_trial,24,1.0,0.8,0.05,0.05,0.04948168092155145,0.16428496619309318,SUCCESS,SUCCESS,True,0.9998881261851601,0.03175805094252103
generalization_branch_trial_3819437cf0cf,branch_trial,24,3.0,0.8,0.05,0.05,0.04439919610423026,0.1474105223415535,FAILED,NO_SCF_CONVERGENCE,False,0.9999793976847635,0.015535021531257924
generalization_branch_trial_38433949788a,branch_trial,40,1.0,0.8,0.05,0.05,0.09632448514317629,0.7117470244235417,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999807285,0.09724517870231508
generalization_branch_trial_384c32d6f3b9,branch_trial,40,1.0,0.8,0.05,0.05,0.09811382130764536,0.7249685297226489,FAILED,NO_SCF_CONVERGENCE,False,0.9999986745824487,0.10017367102091676
generalization_branch_trial_38579ed6613c,branch_trial,40,1.0,0.8,0.05,0.05,0.09632022210341708,0.7117155245836088,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999951803,0.09723826085369904
generalization_branch_trial_38adf09ecfbc,branch_trial,40,1.0,0.8,0.05,0.05,0.09632088331437551,0.7117204103084739,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999951825,0.0972393412912605
generalization_branch_trial_38b8c80532cb,branch_trial,24,3.0,0.8,0.1,0.1,1.6681005372000556e-11,1.8387766442199225e-10,SUCCESS,SUCCESS,True,0.9999999999999994,6.914789023543119e-16
generalization_branch_trial_38bd8a92261d,branch_trial,48,2.0,1.0,0.05,0.05,2.782559402207126e-10,3.0672643080141817e-09,SUCCESS,SUCCESS,True,0.9999999999999998,7.125697183483206e-14
generalization_branch_trial_38e8fba1826d,branch_trial,20,1.0,0.8,0.1,0.1,2.782559402207126e-10,2.056048752151539e-09,SUCCESS,SUCCESS,True,0.9999999999999996,7.97634098086943e-07
generalization_branch_trial_39166005ddf1,branch_trial,40,1.0,0.8,0.05,0.05,0.0972251569389863,0.7184021388495063,FAILED,NO_SCF_CONVERGENCE,False,0.9999996812075169,0.0987165958943046
generalization_branch_trial_399ee2c3d0b2,branch_trial,40,1.0,0.8,0.05,0.05,0.0964304250358288,0.7125298202334657,FAILED,NO_SCF_CONVERGENCE,False,0.9999999950609008,0.09741798954420014
generalization_branch_trial_39abab9c8c69,branch_trial,48,1.5,0.8,0.05,0.05,0.0014677992676220735,0.016179810218374686,SUCCESS,SUCCESS,True,0.9999998883289875,0.0002469588004961036
generalization_branch_trial_3a63480b3710,branch_trial,20,2.5,0.8,0.1,0.1,0.0014677992676220735,0.010845651130428824,SUCCESS,SUCCESS,True,0.999999959351647,3.673469375134408e-05
generalization_branch_trial_3a6852d32f3f,branch_trial,20,1.5,0.8,0.1,0.1,8.799225435691092e-05,0.0006501797037145897,SUCCESS,SUCCESS,True,0.9999999944711555,4.554202194676186e-05
generalization_branch_trial_3ac7ea6a8d2c,branch_trial,40,1.0,0.8,0.05,0.05,0.09631830520445692,0.7117013605096562,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999996984,0.09723514110345262
generalization_branch_trial_3b0c67789ade,branch_trial,40,1.5,0.8,0.05,0.05,2.782559402207126e-10,2.056048752151539e-09,SUCCESS,SUCCESS,True,0.9999999999999994,1.35157828368304e-11
generalization_branch_trial_3bbf4393384c,branch_trial,48,1.5,0.8,0.05,0.05,2.1544346900318867e-05,0.0002374871358879441,SUCCESS,SUCCESS,True,0.9999999999244747,2.561563424138212e-06
generalization_branch_trial_3bc391383d45,branch_trial,24,3.0,0.8,0.1,0.1,0.0014677992676220735,0.016179810218374686,SUCCESS,SUCCESS,True,0.9999999840901012,0.00012168099892824347
generalization_branch_trial_3bc8a4b25aca,branch_trial,40,1.0,0.8,0.05,0.05,0.09643014339398003,0.7125277391660453,FAILED,NO_SCF_CONVERGENCE,False,0.9999999950601373,0.09741752939161116
generalization_branch_trial_3bf1a45cdbe3,branch_trial,20,2.0,0.4,0.1,0.1,0.0014677992676220735,0.010845651130428824,SUCCESS,SUCCESS,True,0.9999999767695477,2.8510958217783714e-05
generalization_branch_trial_3bf25a244190,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742645612612,0.711694867388943,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723367109033788
generalization_branch_trial_3bf9012a6e22,branch_trial,40,1.0,0.8,0.05,0.05,0.09642971544166826,0.7125245770024059,FAILED,NO_SCF_CONVERGENCE,False,0.9999999950589765,0.09741683154502571
generalization_branch_trial_3c6279d4d1cc,branch_trial,40,2.0,1.0,0.1,0.1,0.00035938136638046403,0.019621557760756952,SUCCESS,SUCCESS,True,0.9999998876978774,0.0002132146021205006
generalization_branch_trial_3c7661aff825,branch_trial,40,1.0,0.8,0.05,0.05,0.09632095218075895,0.7117209191660444,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999951821,0.09723945996230915
